timestamp,site_id,site_name,municipality,command_kw,actual_kw,fulfillment_rate,soc_pct,comm_status,pcs_alarm,bms_alarm,quality_flag,weather_alert,response_delay_min
2026-07-03 14:00:00,ESS-002,완도 ESS-02,완도,0,41,1.0,44.9,OK,False,False,GOOD,False,0
2026-07-03 15:00:00,ESS-002,완도 ESS-02,완도,1200,1165,0.971397211290127,39.4,OK,False,False,GOOD,False,6
2026-07-03 16:00:00,ESS-002,완도 ESS-02,완도,0,147,1.0,41.4,MISSING,False,False,MISSING,False,2
2026-07-03 17:00:00,ESS-002,완도 ESS-02,완도,0,19,1.0,47.2,OK,False,False,GOOD,False,9
2026-07-03 18:00:00,ESS-002,완도 ESS-02,완도,0,147,1.0,44.0,OK,False,False,GOOD,False,6
2026-07-03 19:00:00,ESS-002,완도 ESS-02,완도,0,53,1.0,43.2,OK,False,False,GOOD,True,10
2026-07-03 20:00:00,ESS-002,완도 ESS-02,완도,0,36,1.0,41.8,OK,False,False,GOOD,False,0
2026-07-03 21:00:00,ESS-002,완도 ESS-02,완도,0,109,1.0,39.7,OK,False,False,GOOD,False,7
2026-07-03 22:00:00,ESS-002,완도 ESS-02,완도,0,30,1.0,40.7,OK,False,False,GOOD,False,5
2026-07-03 23:00:00,ESS-002,완도 ESS-02,완도,0,47,1.0,42.4,OK,False,False,GOOD,True,4
2026-07-04 00:00:00,ESS-002,완도 ESS-02,완도,0,123,1.0,48.8,OK,False,False,GOOD,False,0
2026-07-04 01:00:00,ESS-002,완도 ESS-02,완도,0,107,1.0,46.0,OK,False,False,GOOD,False,0
2026-07-04 02:00:00,ESS-002,완도 ESS-02,완도,0,83,1.0,46.5,OK,False,False,GOOD,False,8
2026-07-04 03:00:00,ESS-002,완도 ESS-02,완도,0,36,1.0,44.1,OK,False,False,GOOD,False,10
2026-07-04 04:00:00,ESS-002,완도 ESS-02,완도,0,198,1.0,51.0,OK,False,False,GOOD,False,0
2026-07-04 05:00:00,ESS-002,완도 ESS-02,완도,0,43,1.0,52.8,OK,False,False,GOOD,False,6
2026-07-04 06:00:00,ESS-002,완도 ESS-02,완도,0,165,1.0,55.3,OK,False,True,CHECK,True,11
2026-07-04 07:00:00,ESS-002,완도 ESS-02,완도,0,46,1.0,59.2,OK,False,False,GOOD,False,8
2026-07-04 08:00:00,ESS-002,완도 ESS-02,완도,0,156,1.0,63.7,OK,False,False,GOOD,False,7
2026-07-04 09:00:00,ESS-002,완도 ESS-02,완도,0,49,1.0,57.3,OK,False,False,GOOD,False,7
2026-07-04 10:00:00,ESS-002,완도 ESS-02,완도,3600,3481,0.9671194948247397,51.3,OK,False,False,GOOD,False,1
2026-07-04 11:00:00,ESS-002,완도 ESS-02,완도,1200,1007,0.8395750437092078,54.1,MISSING,False,False,MISSING,False,0
2026-07-04 12:00:00,ESS-002,완도 ESS-02,완도,1200,1070,0.8921832389013525,50.8,OK,False,False,GOOD,False,2
2026-07-04 13:00:00,ESS-002,완도 ESS-02,완도,0,178,1.0,52.8,OK,False,False,GOOD,False,0
2026-07-04 14:00:00,ESS-002,완도 ESS-02,완도,0,37,1.0,52.3,OK,False,False,GOOD,False,7
2026-07-04 15:00:00,ESS-002,완도 ESS-02,완도,1200,1214,1.0119548032604577,49.8,OK,False,False,GOOD,False,6
2026-07-04 16:00:00,ESS-002,완도 ESS-02,완도,3600,3476,0.9655721460735182,40.9,OK,False,False,BAD,False,6
2026-07-04 17:00:00,ESS-002,완도 ESS-02,완도,0,148,1.0,33.2,OK,False,False,GOOD,False,0
2026-07-04 18:00:00,ESS-002,완도 ESS-02,완도,0,74,1.0,32.4,OK,False,False,GOOD,False,9
2026-07-04 19:00:00,ESS-002,완도 ESS-02,완도,0,190,1.0,27.3,OK,False,False,GOOD,False,9
2026-07-04 20:00:00,ESS-002,완도 ESS-02,완도,0,73,1.0,22.5,OK,False,False,GOOD,False,8
2026-07-04 21:00:00,ESS-002,완도 ESS-02,완도,0,39,1.0,25.5,OK,False,False,GOOD,False,1
2026-07-04 22:00:00,ESS-002,완도 ESS-02,완도,0,189,1.0,21.6,OK,False,False,GOOD,False,0
2026-07-04 23:00:00,ESS-002,완도 ESS-02,완도,0,140,1.0,21.4,OK,False,False,BAD,False,2
2026-07-05 00:00:00,ESS-002,완도 ESS-02,완도,0,35,1.0,22.0,OK,False,False,GOOD,False,4
2026-07-05 01:00:00,ESS-002,완도 ESS-02,완도,0,134,1.0,26.1,OK,False,False,GOOD,False,2
2026-07-05 02:00:00,ESS-002,완도 ESS-02,완도,0,134,1.0,24.2,OK,False,False,BAD,False,4
2026-07-05 03:00:00,ESS-002,완도 ESS-02,완도,0,13,1.0,22.2,OK,False,False,GOOD,False,10
2026-07-05 04:00:00,ESS-002,완도 ESS-02,완도,0,188,1.0,20.1,OK,False,False,GOOD,True,9
2026-07-05 05:00:00,ESS-002,완도 ESS-02,완도,0,86,1.0,23.6,OK,False,False,GOOD,False,0
2026-07-05 06:00:00,ESS-002,완도 ESS-02,완도,0,84,1.0,19.6,OK,False,False,GOOD,False,7
2026-07-05 07:00:00,ESS-002,완도 ESS-02,완도,0,15,1.0,14.6,OK,False,False,GOOD,False,10
2026-07-05 08:00:00,ESS-002,완도 ESS-02,완도,0,3,1.0,14.4,OK,False,False,GOOD,False,19
2026-07-05 09:00:00,ESS-002,완도 ESS-02,완도,0,117,1.0,17.4,OK,False,False,GOOD,False,17
2026-07-05 10:00:00,ESS-002,완도 ESS-02,완도,0,167,1.0,16.7,OK,False,False,GOOD,False,20
2026-07-05 11:00:00,ESS-002,완도 ESS-02,완도,2000,1421,0.7108711251745677,11.7,OK,False,False,GOOD,False,15
2026-07-05 12:00:00,ESS-002,완도 ESS-02,완도,2800,2241,0.8005163262952388,14.1,OK,False,False,GOOD,False,5
2026-07-05 13:00:00,ESS-002,완도 ESS-02,완도,2800,1294,0.4621507711822943,13.0,OK,True,False,CHECK,False,7
2026-07-05 14:00:00,ESS-002,완도 ESS-02,완도,0,157,1.0,7.8,OK,False,False,GOOD,False,12
2026-07-05 15:00:00,ESS-002,완도 ESS-02,완도,0,183,1.0,5.0,OK,False,False,GOOD,False,15
2026-07-05 16:00:00,ESS-002,완도 ESS-02,완도,2800,1763,0.6299517681935027,8.6,OK,False,False,GOOD,False,10
2026-07-05 17:00:00,ESS-002,완도 ESS-02,완도,0,21,1.0,11.2,MISSING,False,False,MISSING,True,15
2026-07-05 18:00:00,ESS-002,완도 ESS-02,완도,0,132,1.0,16.5,OK,False,False,GOOD,False,15
2026-07-05 19:00:00,ESS-002,완도 ESS-02,완도,0,70,1.0,16.9,OK,False,False,GOOD,False,19
2026-07-05 20:00:00,ESS-002,완도 ESS-02,완도,0,188,1.0,14.9,OK,False,False,GOOD,False,18
2026-07-05 21:00:00,ESS-002,완도 ESS-02,완도,0,122,1.0,8.5,OK,False,False,GOOD,False,16
2026-07-05 22:00:00,ESS-002,완도 ESS-02,완도,0,143,1.0,5.6,OK,False,False,BAD,False,10
2026-07-05 23:00:00,ESS-002,완도 ESS-02,완도,0,21,1.0,10.8,OK,True,False,CHECK,False,7
2026-07-06 00:00:00,ESS-002,완도 ESS-02,완도,0,191,1.0,18.1,OK,False,False,GOOD,False,17
2026-07-06 01:00:00,ESS-002,완도 ESS-02,완도,0,174,1.0,24.3,OK,False,False,GOOD,False,15
2026-07-06 02:00:00,ESS-002,완도 ESS-02,완도,0,41,1.0,21.3,OK,False,False,GOOD,False,7
2026-07-06 03:00:00,ESS-002,완도 ESS-02,완도,0,112,1.0,20.6,OK,False,False,GOOD,True,0
2026-07-06 04:00:00,ESS-002,완도 ESS-02,완도,0,167,1.0,25.0,OK,True,False,CHECK,False,5
2026-07-06 05:00:00,ESS-002,완도 ESS-02,완도,0,77,1.0,26.0,OK,False,False,GOOD,False,3
2026-07-06 06:00:00,ESS-002,완도 ESS-02,완도,0,75,1.0,25.2,OK,False,False,GOOD,False,2
2026-07-06 07:00:00,ESS-002,완도 ESS-02,완도,0,73,1.0,29.2,OK,False,False,GOOD,False,3
2026-07-06 08:00:00,ESS-002,완도 ESS-02,완도,0,132,1.0,34.5,OK,False,True,CHECK,False,16
2026-07-06 09:00:00,ESS-002,완도 ESS-02,완도,0,160,1.0,34.5,OK,False,False,GOOD,False,7
2026-07-06 10:00:00,ESS-002,완도 ESS-02,완도,1200,1272,1.0605137377601264,30.9,OK,False,False,GOOD,False,0
2026-07-06 11:00:00,ESS-002,완도 ESS-02,완도,0,117,1.0,36.8,OK,False,False,GOOD,False,10
2026-07-06 12:00:00,ESS-002,완도 ESS-02,완도,1200,993,0.8275546384657085,34.5,OK,False,False,GOOD,False,8
2026-07-06 13:00:00,ESS-002,완도 ESS-02,완도,0,53,1.0,33.3,OK,False,False,GOOD,False,8
2026-07-06 14:00:00,ESS-002,완도 ESS-02,완도,2000,1674,0.8370932682653641,34.0,OK,False,False,GOOD,False,6
2026-07-06 15:00:00,ESS-002,완도 ESS-02,완도,3600,2764,0.7679720037839755,32.8,MISSING,False,False,MISSING,False,5
2026-07-06 16:00:00,ESS-002,완도 ESS-02,완도,0,168,1.0,34.8,OK,False,False,GOOD,False,5
2026-07-06 17:00:00,ESS-002,완도 ESS-02,완도,0,199,1.0,30.2,OK,False,False,GOOD,False,5
2026-07-06 18:00:00,ESS-002,완도 ESS-02,완도,0,62,1.0,27.2,MISSING,False,False,MISSING,False,5
2026-07-06 19:00:00,ESS-002,완도 ESS-02,완도,0,124,1.0,29.3,OK,False,False,GOOD,True,12
2026-07-06 20:00:00,ESS-002,완도 ESS-02,완도,0,77,1.0,30.0,OK,False,False,GOOD,False,5
2026-07-06 21:00:00,ESS-002,완도 ESS-02,완도,0,143,1.0,25.8,OK,False,False,GOOD,False,6
2026-07-06 22:00:00,ESS-002,완도 ESS-02,완도,0,33,1.0,24.0,OK,False,False,GOOD,False,11
2026-07-06 23:00:00,ESS-002,완도 ESS-02,완도,0,141,1.0,24.1,OK,False,False,GOOD,False,5
2026-07-07 00:00:00,ESS-002,완도 ESS-02,완도,0,121,1.0,30.0,OK,False,True,CHECK,False,20
2026-07-07 01:00:00,ESS-002,완도 ESS-02,완도,0,184,1.0,31.5,OK,False,False,GOOD,False,6
2026-07-07 02:00:00,ESS-002,완도 ESS-02,완도,0,121,1.0,36.8,OK,False,False,GOOD,False,0
2026-07-07 03:00:00,ESS-002,완도 ESS-02,완도,0,93,1.0,38.6,OK,False,False,GOOD,False,4
2026-07-07 04:00:00,ESS-002,완도 ESS-02,완도,0,77,1.0,37.1,OK,False,False,GOOD,False,3
2026-07-07 05:00:00,ESS-002,완도 ESS-02,완도,0,159,1.0,32.5,OK,False,False,GOOD,False,2
2026-07-07 06:00:00,ESS-002,완도 ESS-02,완도,0,12,1.0,28.8,OK,False,False,GOOD,False,6
2026-07-07 07:00:00,ESS-002,완도 ESS-02,완도,0,112,1.0,27.2,OK,False,False,GOOD,False,16
2026-07-07 08:00:00,ESS-002,완도 ESS-02,완도,0,16,1.0,27.9,OK,False,False,GOOD,False,0
2026-07-07 09:00:00,ESS-002,완도 ESS-02,완도,0,155,1.0,26.7,OK,False,False,GOOD,False,7
2026-07-07 10:00:00,ESS-002,완도 ESS-02,완도,0,97,1.0,27.9,OK,False,False,GOOD,False,12
2026-07-07 11:00:00,ESS-002,완도 ESS-02,완도,0,39,1.0,33.0,OK,False,False,GOOD,False,5
2026-07-07 12:00:00,ESS-002,완도 ESS-02,완도,0,74,1.0,33.8,OK,False,False,GOOD,False,0
2026-07-07 13:00:00,ESS-002,완도 ESS-02,완도,0,193,1.0,35.0,OK,False,False,GOOD,False,3
2026-07-07 14:00:00,ESS-002,완도 ESS-02,완도,0,159,1.0,33.9,OK,False,False,GOOD,False,6
2026-07-07 15:00:00,ESS-002,완도 ESS-02,완도,2000,1787,0.8935340837722798,29.0,OK,False,False,GOOD,False,4
2026-07-07 16:00:00,ESS-002,완도 ESS-02,완도,1200,1014,0.8452891859157999,27.4,OK,False,False,GOOD,False,0
2026-07-07 17:00:00,ESS-002,완도 ESS-02,완도,0,85,1.0,25.4,OK,False,False,GOOD,False,0
2026-07-07 18:00:00,ESS-002,완도 ESS-02,완도,0,102,1.0,23.8,OK,False,False,GOOD,False,7
2026-07-07 19:00:00,ESS-002,완도 ESS-02,완도,0,32,1.0,24.4,OK,False,False,GOOD,True,3
2026-07-07 20:00:00,ESS-002,완도 ESS-02,완도,0,56,1.0,24.3,OK,False,False,GOOD,False,2
2026-07-07 21:00:00,ESS-002,완도 ESS-02,완도,0,113,1.0,20.9,OK,False,False,GOOD,False,0
2026-07-07 22:00:00,ESS-002,완도 ESS-02,완도,0,155,1.0,20.4,OK,True,False,CHECK,False,1
2026-07-07 23:00:00,ESS-002,완도 ESS-02,완도,0,135,1.0,16.8,MISSING,False,False,MISSING,False,8
2026-07-01 00:00:00,ESS-003,신안 ESS-03,신안,0,186,1.0,74.7,OK,False,True,CHECK,False,10
2026-07-01 01:00:00,ESS-003,신안 ESS-03,신안,0,27,1.0,74.0,OK,False,False,GOOD,False,3
2026-07-01 02:00:00,ESS-003,신안 ESS-03,신안,0,198,1.0,75.0,OK,False,False,GOOD,False,17
2026-07-01 03:00:00,ESS-003,신안 ESS-03,신안,0,120,1.0,77.5,OK,False,False,BAD,True,0
2026-07-01 04:00:00,ESS-003,신안 ESS-03,신안,0,249,1.0,76.7,OK,False,False,GOOD,False,5
2026-07-01 05:00:00,ESS-003,신안 ESS-03,신안,0,164,1.0,74.9,OK,False,False,GOOD,False,17
2026-07-01 06:00:00,ESS-003,신안 ESS-03,신안,0,119,1.0,78.7,OK,False,False,GOOD,False,11
2026-07-01 07:00:00,ESS-003,신안 ESS-03,신안,0,9,1.0,80.3,OK,False,False,GOOD,False,12
2026-07-01 08:00:00,ESS-003,신안 ESS-03,신안,0,77,1.0,77.4,OK,False,False,GOOD,False,11
2026-07-01 09:00:00,ESS-003,신안 ESS-03,신안,0,107,1.0,78.8,OK,False,False,GOOD,False,19
2026-07-01 10:00:00,ESS-003,신안 ESS-03,신안,0,144,1.0,72.3,OK,False,False,GOOD,False,10
2026-07-01 11:00:00,ESS-003,신안 ESS-03,신안,0,142,1.0,73.9,OK,False,False,GOOD,False,11
2026-07-01 12:00:00,ESS-003,신안 ESS-03,신안,3000,2794,0.931614955544525,75.5,OK,False,False,GOOD,False,8
2026-07-01 13:00:00,ESS-003,신안 ESS-03,신안,4200,3306,0.7872928823218981,76.7,OK,False,False,GOOD,False,11
2026-07-01 14:00:00,ESS-003,신안 ESS-03,신안,0,50,1.0,75.1,OK,False,False,GOOD,False,4
2026-07-01 15:00:00,ESS-003,신안 ESS-03,신안,5400,3498,0.6478507394096993,74.5,OK,False,False,GOOD,False,8
2026-07-01 16:00:00,ESS-003,신안 ESS-03,신안,3000,2502,0.8340457472126258,78.5,OK,False,False,GOOD,False,3
2026-07-01 17:00:00,ESS-003,신안 ESS-03,신안,0,97,1.0,82.0,OK,False,False,GOOD,False,9
2026-07-01 18:00:00,ESS-003,신안 ESS-03,신안,0,79,1.0,86.5,OK,False,False,GOOD,False,21
2026-07-01 19:00:00,ESS-003,신안 ESS-03,신안,0,48,1.0,89.7,OK,False,False,GOOD,False,0
2026-07-01 20:00:00,ESS-003,신안 ESS-03,신안,0,198,1.0,88.8,OK,False,False,GOOD,False,7
2026-07-01 21:00:00,ESS-003,신안 ESS-03,신안,0,125,1.0,89.8,MISSING,False,False,MISSING,False,7
2026-07-01 22:00:00,ESS-003,신안 ESS-03,신안,0,91,1.0,90.1,OK,True,False,CHECK,True,12
2026-07-01 23:00:00,ESS-003,신안 ESS-03,신안,0,15,1.0,88.6,OK,False,False,GOOD,False,16
2026-07-02 00:00:00,ESS-003,신안 ESS-03,신안,0,101,1.0,89.9,OK,False,False,GOOD,False,6
2026-07-02 01:00:00,ESS-003,신안 ESS-03,신안,0,241,1.0,87.5,OK,False,False,GOOD,False,16
2026-07-02 02:00:00,ESS-003,신안 ESS-03,신안,0,117,1.0,87.0,OK,False,False,GOOD,False,0
2026-07-02 03:00:00,ESS-003,신안 ESS-03,신안,0,201,1.0,88.9,OK,False,False,GOOD,False,13
2026-07-02 04:00:00,ESS-003,신안 ESS-03,신안,0,24,1.0,91.8,OK,False,False,GOOD,False,6
2026-07-02 05:00:00,ESS-003,신안 ESS-03,신안,0,169,1.0,95.0,OK,False,False,GOOD,False,13
2026-07-02 06:00:00,ESS-003,신안 ESS-03,신안,0,266,1.0,95.0,OK,False,True,CHECK,False,13
2026-07-02 07:00:00,ESS-003,신안 ESS-03,신안,0,178,1.0,92.8,OK,False,False,GOOD,False,18
2026-07-02 08:00:00,ESS-003,신안 ESS-03,신안,0,187,1.0,95.0,OK,False,False,GOOD,False,0
2026-07-02 09:00:00,ESS-003,신안 ESS-03,신안,0,278,1.0,95.0,OK,False,False,GOOD,False,16
2026-07-02 10:00:00,ESS-003,신안 ESS-03,신안,1800,1528,0.8489962804299592,95.0,OK,False,False,GOOD,False,8
2026-07-02 11:00:00,ESS-003,신안 ESS-03,신안,4200,3534,0.8416084962103926,93.7,OK,False,False,GOOD,False,0
2026-07-02 12:00:00,ESS-003,신안 ESS-03,신안,0,202,1.0,90.5,OK,False,False,GOOD,False,12
2026-07-02 13:00:00,ESS-003,신안 ESS-03,신안,4200,3261,0.7766434824583597,88.2,OK,False,False,GOOD,False,16
2026-07-02 14:00:00,ESS-003,신안 ESS-03,신안,3000,2435,0.8117569637417783,83.9,OK,False,False,BAD,False,0
2026-07-02 15:00:00,ESS-003,신안 ESS-03,신안,4200,3183,0.7578743726632569,78.8,OK,False,False,GOOD,False,22
2026-07-02 16:00:00,ESS-003,신안 ESS-03,신안,5400,3904,0.7231123282049018,74.4,OK,False,False,GOOD,False,9
2026-07-02 17:00:00,ESS-003,신안 ESS-03,신안,0,208,1.0,77.4,OK,False,False,GOOD,False,17
2026-07-02 18:00:00,ESS-003,신안 ESS-03,신안,0,132,1.0,79.0,OK,False,False,BAD,False,8
2026-07-02 19:00:00,ESS-003,신안 ESS-03,신안,0,17,1.0,80.1,OK,False,False,GOOD,False,13
2026-07-02 20:00:00,ESS-003,신안 ESS-03,신안,0,206,1.0,80.6,OK,False,False,GOOD,False,11
2026-07-02 21:00:00,ESS-003,신안 ESS-03,신안,0,210,1.0,77.4,OK,False,False,GOOD,False,22
2026-07-02 22:00:00,ESS-003,신안 ESS-03,신안,0,99,1.0,79.5,MISSING,False,False,MISSING,False,12
2026-07-02 23:00:00,ESS-003,신안 ESS-03,신안,0,18,1.0,84.4,OK,False,False,GOOD,False,4
2026-07-03 00:00:00,ESS-003,신안 ESS-03,신안,0,34,1.0,84.6,OK,False,False,GOOD,False,11
2026-07-03 01:00:00,ESS-003,신안 ESS-03,신안,0,45,1.0,87.5,OK,False,False,GOOD,False,15
2026-07-03 02:00:00,ESS-003,신안 ESS-03,신안,0,62,1.0,91.9,OK,False,False,GOOD,False,4
2026-07-03 03:00:00,ESS-003,신안 ESS-03,신안,0,272,1.0,89.8,OK,False,False,GOOD,False,12
2026-07-03 04:00:00,ESS-003,신안 ESS-03,신안,0,175,1.0,87.5,OK,False,False,GOOD,False,26
2026-07-03 05:00:00,ESS-003,신안 ESS-03,신안,0,280,1.0,86.3,OK,False,False,GOOD,False,0
2026-07-03 06:00:00,ESS-003,신안 ESS-03,신안,0,244,1.0,85.6,OK,False,True,CHECK,False,1
2026-07-03 07:00:00,ESS-003,신안 ESS-03,신안,0,132,1.0,84.4,OK,False,False,GOOD,True,12
2026-07-03 08:00:00,ESS-003,신안 ESS-03,신안,0,235,1.0,85.7,OK,False,False,GOOD,False,0
2026-07-03 09:00:00,ESS-003,신안 ESS-03,신안,0,181,1.0,91.0,OK,False,False,GOOD,False,17
2026-07-03 10:00:00,ESS-003,신안 ESS-03,신안,3000,2234,0.7449150188455665,82.4,OK,True,False,CHECK,False,13
2026-07-03 11:00:00,ESS-003,신안 ESS-03,신안,0,298,1.0,86.7,OK,False,False,BAD,False,2
2026-07-03 12:00:00,ESS-003,신안 ESS-03,신안,3000,2236,0.7453432118672787,85.2,OK,False,False,GOOD,False,9
2026-07-03 13:00:00,ESS-003,신안 ESS-03,신안,1800,1657,0.9206284866943762,83.8,OK,False,False,GOOD,False,0
2026-07-03 14:00:00,ESS-003,신안 ESS-03,신안,5400,2656,0.4919066140636792,79.3,OK,True,False,CHECK,False,16
2026-07-03 15:00:00,ESS-003,신안 ESS-03,신안,3000,2256,0.7520270560180693,78.8,OK,False,False,GOOD,False,16
2026-07-03 16:00:00,ESS-003,신안 ESS-03,신안,4200,3233,0.7698816663039735,79.5,OK,False,False,GOOD,False,11
2026-07-03 17:00:00,ESS-003,신안 ESS-03,신안,0,17,1.0,79.3,OK,False,False,GOOD,False,5
2026-07-03 18:00:00,ESS-003,신안 ESS-03,신안,0,202,1.0,77.0,OK,False,False,GOOD,False,0
2026-07-03 19:00:00,ESS-003,신안 ESS-03,신안,0,145,1.0,76.1,OK,False,False,GOOD,False,9
2026-07-03 20:00:00,ESS-003,신안 ESS-03,신안,0,222,1.0,79.5,OK,False,False,GOOD,False,15
2026-07-03 21:00:00,ESS-003,신안 ESS-03,신안,0,39,1.0,79.0,OK,False,False,GOOD,False,9
2026-07-03 22:00:00,ESS-003,신안 ESS-03,신안,0,220,1.0,77.5,OK,False,False,GOOD,True,18
2026-07-03 23:00:00,ESS-003,신안 ESS-03,신안,0,58,1.0,76.4,OK,False,False,GOOD,False,0
2026-07-04 00:00:00,ESS-003,신안 ESS-03,신안,0,54,1.0,79.2,OK,False,False,GOOD,False,0
2026-07-04 01:00:00,ESS-003,신안 ESS-03,신안,0,51,1.0,77.3,OK,False,False,GOOD,False,14
2026-07-04 02:00:00,ESS-003,신안 ESS-03,신안,0,239,1.0,75.2,OK,False,True,CHECK,False,24
2026-07-04 03:00:00,ESS-003,신안 ESS-03,신안,0,66,1.0,70.7,OK,False,False,GOOD,False,3
2026-07-04 04:00:00,ESS-003,신안 ESS-03,신안,0,292,1.0,76.9,OK,False,False,GOOD,False,6
2026-07-04 05:00:00,ESS-003,신안 ESS-03,신안,0,218,1.0,77.5,OK,False,False,GOOD,False,12
2026-07-04 06:00:00,ESS-003,신안 ESS-03,신안,0,80,1.0,77.5,OK,False,False,GOOD,False,20
2026-07-04 07:00:00,ESS-003,신안 ESS-03,신안,0,18,1.0,75.6,OK,False,False,GOOD,False,5
2026-07-04 08:00:00,ESS-003,신안 ESS-03,신안,0,257,1.0,72.6,OK,False,False,GOOD,False,12
2026-07-04 09:00:00,ESS-003,신안 ESS-03,신안,0,240,1.0,73.9,OK,False,False,GOOD,False,17
2026-07-04 10:00:00,ESS-003,신안 ESS-03,신안,3000,2202,0.7342190799818065,72.7,OK,False,False,GOOD,False,9
2026-07-04 11:00:00,ESS-003,신안 ESS-03,신안,0,246,1.0,73.2,OK,False,False,GOOD,False,3
2026-07-04 12:00:00,ESS-003,신안 ESS-03,신안,0,280,1.0,69.5,OK,False,False,GOOD,False,0
2026-07-04 13:00:00,ESS-003,신안 ESS-03,신안,0,104,1.0,62.3,OK,False,False,GOOD,False,13
2026-07-04 14:00:00,ESS-003,신안 ESS-03,신안,4200,2327,0.5540489482394165,62.5,OK,False,True,CHECK,False,8
2026-07-04 15:00:00,ESS-003,신안 ESS-03,신안,3000,1951,0.6505172970973911,56.6,OK,True,False,CHECK,False,10
2026-07-04 16:00:00,ESS-003,신안 ESS-03,신안,0,83,1.0,49.7,OK,False,False,GOOD,False,8
2026-07-04 17:00:00,ESS-003,신안 ESS-03,신안,0,31,1.0,52.1,OK,False,False,GOOD,True,24
2026-07-04 18:00:00,ESS-003,신안 ESS-03,신안,0,211,1.0,46.7,OK,False,False,GOOD,False,0
2026-07-04 19:00:00,ESS-003,신안 ESS-03,신안,0,187,1.0,44.3,OK,False,False,GOOD,False,0
2026-07-04 20:00:00,ESS-003,신안 ESS-03,신안,0,9,1.0,44.0,OK,False,False,GOOD,False,14
2026-07-04 21:00:00,ESS-003,신안 ESS-03,신안,0,160,1.0,44.1,OK,False,False,GOOD,False,2
2026-07-04 22:00:00,ESS-003,신안 ESS-03,신안,0,297,1.0,42.9,OK,False,True,CHECK,False,9
2026-07-04 23:00:00,ESS-003,신안 ESS-03,신안,0,251,1.0,43.4,OK,False,False,GOOD,False,7
2026-07-05 00:00:00,ESS-003,신안 ESS-03,신안,0,85,1.0,47.2,OK,False,False,GOOD,False,15
2026-07-05 01:00:00,ESS-003,신안 ESS-03,신안,0,240,1.0,43.3,OK,False,False,GOOD,False,9
2026-07-05 02:00:00,ESS-003,신안 ESS-03,신안,0,210,1.0,43.5,OK,False,False,GOOD,False,3
2026-07-05 03:00:00,ESS-003,신안 ESS-03,신안,0,55,1.0,39.4,OK,False,False,GOOD,False,2
2026-07-05 04:00:00,ESS-003,신안 ESS-03,신안,0,186,1.0,42.1,OK,False,False,GOOD,False,0
2026-07-05 05:00:00,ESS-003,신안 ESS-03,신안,0,277,1.0,35.0,OK,False,False,GOOD,False,6
2026-07-05 06:00:00,ESS-003,신안 ESS-03,신안,0,72,1.0,35.7,OK,False,False,GOOD,False,5
2026-07-05 07:00:00,ESS-003,신안 ESS-03,신안,0,141,1.0,35.5,OK,False,False,GOOD,False,7
2026-07-05 08:00:00,ESS-003,신안 ESS-03,신안,0,256,1.0,28.6,OK,False,False,GOOD,False,5
2026-07-05 09:00:00,ESS-003,신안 ESS-03,신안,0,243,1.0,32.6,OK,False,False,GOOD,False,8
2026-07-05 10:00:00,ESS-003,신안 ESS-03,신안,1800,1401,0.7788058651564871,33.4,OK,False,False,GOOD,False,11
2026-07-05 11:00:00,ESS-003,신안 ESS-03,신안,0,275,1.0,35.2,OK,False,False,GOOD,False,12
2026-07-05 12:00:00,ESS-003,신안 ESS-03,신안,5400,4656,0.86222870005634,34.9,OK,False,False,GOOD,False,7
2026-07-05 13:00:00,ESS-003,신안 ESS-03,신안,0,116,1.0,36.9,OK,False,False,GOOD,False,3
2026-07-05 14:00:00,ESS-003,신안 ESS-03,신안,0,8,1.0,43.7,OK,False,False,GOOD,False,10
2026-07-05 15:00:00,ESS-003,신안 ESS-03,신안,3000,2459,0.8199408929384124,40.9,OK,False,False,GOOD,False,0
2026-07-05 16:00:00,ESS-003,신안 ESS-03,신안,5400,3867,0.716291493522373,33.2,OK,False,False,GOOD,False,16
2026-07-05 17:00:00,ESS-003,신안 ESS-03,신안,0,166,1.0,34.5,OK,False,False,GOOD,False,18
2026-07-05 18:00:00,ESS-003,신안 ESS-03,신안,0,236,1.0,35.9,OK,False,False,GOOD,False,16
2026-07-05 19:00:00,ESS-003,신안 ESS-03,신안,0,27,1.0,30.4,OK,False,False,GOOD,False,0
2026-07-05 20:00:00,ESS-003,신안 ESS-03,신안,0,212,1.0,34.3,OK,False,False,GOOD,False,6
2026-07-05 21:00:00,ESS-003,신안 ESS-03,신안,0,74,1.0,35.2,OK,False,False,GOOD,False,0
2026-07-05 22:00:00,ESS-003,신안 ESS-03,신안,0,152,1.0,30.5,OK,False,False,GOOD,False,18
2026-07-05 23:00:00,ESS-003,신안 ESS-03,신안,0,94,1.0,32.3,OK,False,False,GOOD,False,6
2026-07-06 00:00:00,ESS-003,신안 ESS-03,신안,0,137,1.0,32.7,OK,False,False,GOOD,False,21
2026-07-06 01:00:00,ESS-003,신안 ESS-03,신안,0,237,1.0,32.3,OK,False,False,GOOD,False,3
2026-07-06 02:00:00,ESS-003,신안 ESS-03,신안,0,117,1.0,28.0,OK,False,False,GOOD,False,16
2026-07-06 03:00:00,ESS-003,신안 ESS-03,신안,0,85,1.0,29.0,OK,False,False,GOOD,False,8
2026-07-06 04:00:00,ESS-003,신안 ESS-03,신안,0,125,1.0,32.6,OK,False,False,GOOD,False,0
