timestamp,site_id,site_name,municipality,command_kw,actual_kw,fulfillment_rate,soc_pct,comm_status,pcs_alarm,bms_alarm,quality_flag,weather_alert,response_delay_min,low_fulfillment,soc_low,data_type
2025-03-21 18:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,85.0,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-21 19:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,78.0,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-21 20:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,49.7,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-21 21:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,60.2,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-21 22:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,40.0,MISSING,0,0,MISSING,0,0,0,0,SYNTHETIC_LOG
2025-03-21 23:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,68.9,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-22 00:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,58.9,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 01:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,50.0,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 02:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,63.9,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 03:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,63.1,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 04:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,63.4,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 05:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,44.9,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 06:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,39.6,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 07:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,76.8,MISSING,0,0,MISSING,1,0,0,0,SYNTHETIC_LOG
2025-03-22 08:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,58.6,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 09:00:00,WD-ESS-05,완도 ESS-05,완도군,2182.9,1977.7,0.906,44.1,OK,0,0,OK,1,2,0,0,SYNTHETIC_LOG
2025-03-22 10:00:00,WD-ESS-05,완도 ESS-05,완도군,1756.5,1424.3,0.811,71.6,OK,0,0,OK,1,0,1,0,SYNTHETIC_LOG
2025-03-22 11:00:00,WD-ESS-05,완도 ESS-05,완도군,1742.7,1866.5,1.071,23.5,OK,0,0,OK,1,6,0,0,SYNTHETIC_LOG
2025-03-22 12:00:00,WD-ESS-05,완도 ESS-05,완도군,1290.6,1064.5,0.825,45.9,OK,0,0,OK,1,2,1,0,SYNTHETIC_LOG
2025-03-22 13:00:00,WD-ESS-05,완도 ESS-05,완도군,1801.9,1798.0,0.998,43.8,OK,0,0,OK,1,2,0,0,SYNTHETIC_LOG
2025-03-22 14:00:00,WD-ESS-05,완도 ESS-05,완도군,2015.3,1505.6,0.747,58.5,OK,0,0,OK,1,0,1,0,SYNTHETIC_LOG
2025-03-22 15:00:00,WD-ESS-05,완도 ESS-05,완도군,1403.5,,,98.0,MISSING,0,0,MISSING,1,4,1,0,SYNTHETIC_LOG
2025-03-22 16:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,62.2,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 17:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,86.9,MISSING,0,0,MISSING,1,0,0,0,SYNTHETIC_LOG
2025-03-22 18:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,61.0,MISSING,0,0,MISSING,1,0,0,0,SYNTHETIC_LOG
2025-03-22 19:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,63.0,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 20:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,46.6,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 21:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,32.9,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 22:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,74.4,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-22 23:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,35.1,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 00:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,78.5,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 01:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,43.8,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 02:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,62.8,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 03:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,51.3,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 04:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,79.1,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 05:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,63.4,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 06:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,93.3,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 07:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,38.5,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 08:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,65.4,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 09:00:00,WD-ESS-05,완도 ESS-05,완도군,1674.2,1658.7,0.991,58.9,OK,0,0,OK,1,1,0,0,SYNTHETIC_LOG
2025-03-23 10:00:00,WD-ESS-05,완도 ESS-05,완도군,1115.2,,,68.5,MISSING,0,0,MISSING,1,0,1,0,SYNTHETIC_LOG
2025-03-23 11:00:00,WD-ESS-05,완도 ESS-05,완도군,1381.4,1034.5,0.749,37.3,OK,0,0,OK,1,2,1,0,SYNTHETIC_LOG
2025-03-23 12:00:00,WD-ESS-05,완도 ESS-05,완도군,1172.3,1116.7,0.953,67.6,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 13:00:00,WD-ESS-05,완도 ESS-05,완도군,2120.2,2102.6,0.992,50.5,OK,0,0,OK,1,2,0,0,SYNTHETIC_LOG
2025-03-23 14:00:00,WD-ESS-05,완도 ESS-05,완도군,1515.2,,,47.2,MISSING,0,0,MISSING,1,7,1,0,SYNTHETIC_LOG
2025-03-23 15:00:00,WD-ESS-05,완도 ESS-05,완도군,1849.7,1446.4,0.782,51.2,OK,0,0,OK,1,3,1,0,SYNTHETIC_LOG
2025-03-23 16:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,39.7,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 17:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,58.6,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 18:00:00,WD-ESS-05,완도 ESS-05,완도군,1175.7,1094.8,0.931,11.8,OK,0,0,OK,1,6,0,1,SYNTHETIC_LOG
2025-03-23 19:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,53.2,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 20:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,62.8,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 21:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,30.7,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 22:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,49.4,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-23 23:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,69.5,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-24 00:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,39.6,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 01:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,21.3,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 02:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,55.1,MISSING,0,0,MISSING,0,0,0,0,SYNTHETIC_LOG
2025-03-24 03:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,59.9,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 04:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,41.3,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 05:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,37.3,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 06:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,29.0,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 07:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,41.3,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 08:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,30.0,MISSING,0,0,MISSING,0,0,0,0,SYNTHETIC_LOG
2025-03-24 09:00:00,WD-ESS-05,완도 ESS-05,완도군,1974.2,1677.8,0.85,59.7,OK,0,0,OK,0,3,1,0,SYNTHETIC_LOG
2025-03-24 10:00:00,WD-ESS-05,완도 ESS-05,완도군,1467.7,1480.0,1.008,72.4,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 11:00:00,WD-ESS-05,완도 ESS-05,완도군,1986.5,1355.7,0.682,85.5,OK,0,0,OK,0,0,1,0,SYNTHETIC_LOG
2025-03-24 12:00:00,WD-ESS-05,완도 ESS-05,완도군,1946.9,1738.0,0.893,41.4,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 13:00:00,WD-ESS-05,완도 ESS-05,완도군,2239.6,,,57.5,MISSING,0,0,MISSING,0,3,1,0,SYNTHETIC_LOG
2025-03-24 14:00:00,WD-ESS-05,완도 ESS-05,완도군,1285.0,1288.4,1.003,44.7,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 15:00:00,WD-ESS-05,완도 ESS-05,완도군,1515.8,1587.9,1.048,50.1,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 16:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,77.6,MISSING,0,0,MISSING,0,0,0,0,SYNTHETIC_LOG
2025-03-24 17:00:00,WD-ESS-05,완도 ESS-05,완도군,1073.2,1045.2,0.974,10.3,OK,0,0,OK,0,0,0,1,SYNTHETIC_LOG
2025-03-24 18:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,74.0,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 19:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,36.9,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 20:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,61.9,MISSING,0,0,MISSING,0,0,0,0,SYNTHETIC_LOG
2025-03-24 21:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,50.8,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 22:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,72.1,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-24 23:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,55.2,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 00:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,64.7,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 01:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,55.1,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 02:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,18.6,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 03:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,58.8,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 04:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,35.1,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 05:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,71.4,MISSING,0,0,MISSING,0,0,0,0,SYNTHETIC_LOG
2025-03-25 06:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,45.8,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 07:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,47.1,MISSING,0,0,MISSING,0,0,0,0,SYNTHETIC_LOG
2025-03-25 08:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,57.8,MISSING,0,0,MISSING,0,0,0,0,SYNTHETIC_LOG
2025-03-25 09:00:00,WD-ESS-05,완도 ESS-05,완도군,1478.4,1557.0,1.053,68.4,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 10:00:00,WD-ESS-05,완도 ESS-05,완도군,1164.5,1040.7,0.894,87.7,OK,0,0,OK,0,2,0,0,SYNTHETIC_LOG
2025-03-25 11:00:00,WD-ESS-05,완도 ESS-05,완도군,2153.4,2031.4,0.943,88.9,OK,0,0,OK,0,1,0,0,SYNTHETIC_LOG
2025-03-25 12:00:00,WD-ESS-05,완도 ESS-05,완도군,2191.1,2043.3,0.933,53.8,OK,0,0,OK,0,6,0,0,SYNTHETIC_LOG
2025-03-25 13:00:00,WD-ESS-05,완도 ESS-05,완도군,1338.5,932.4,0.697,31.3,OK,0,0,OK,0,3,1,0,SYNTHETIC_LOG
2025-03-25 14:00:00,WD-ESS-05,완도 ESS-05,완도군,1389.0,1366.7,0.984,58.7,OK,0,0,OK,0,3,0,0,SYNTHETIC_LOG
2025-03-25 15:00:00,WD-ESS-05,완도 ESS-05,완도군,1960.5,1917.4,0.978,69.3,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 16:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,89.0,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 17:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,38.3,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 18:00:00,WD-ESS-05,완도 ESS-05,완도군,651.8,652.2,1.001,74.0,OK,0,0,OK,0,3,0,0,SYNTHETIC_LOG
2025-03-25 19:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,68.0,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 20:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,60.1,MISSING,0,0,MISSING,0,0,0,0,SYNTHETIC_LOG
2025-03-25 21:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,52.5,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-25 22:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,44.7,MISSING,0,0,MISSING,0,0,0,0,SYNTHETIC_LOG
2025-03-25 23:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,63.2,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-26 00:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,64.5,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 01:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,77.5,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 02:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,61.6,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 03:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,42.6,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 04:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,29.6,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 05:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,55.7,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 06:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,57.5,MISSING,0,0,MISSING,1,0,0,0,SYNTHETIC_LOG
2025-03-26 07:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,56.2,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 08:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,30.5,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 09:00:00,WD-ESS-05,완도 ESS-05,완도군,1368.4,1376.4,1.006,77.3,OK,0,0,OK,1,5,0,0,SYNTHETIC_LOG
2025-03-26 10:00:00,WD-ESS-05,완도 ESS-05,완도군,1493.1,1693.8,1.134,72.5,OK,0,0,OK,1,6,0,0,SYNTHETIC_LOG
2025-03-26 11:00:00,WD-ESS-05,완도 ESS-05,완도군,1924.8,1848.2,0.96,75.2,OK,0,0,OK,1,5,0,0,SYNTHETIC_LOG
2025-03-26 12:00:00,WD-ESS-05,완도 ESS-05,완도군,1922.5,1912.1,0.995,87.0,OK,0,0,OK,1,4,0,0,SYNTHETIC_LOG
2025-03-26 13:00:00,WD-ESS-05,완도 ESS-05,완도군,1993.4,,,64.9,MISSING,0,0,MISSING,1,7,1,0,SYNTHETIC_LOG
2025-03-26 14:00:00,WD-ESS-05,완도 ESS-05,완도군,1894.4,1851.6,0.977,87.2,OK,0,0,OK,1,4,0,0,SYNTHETIC_LOG
2025-03-26 15:00:00,WD-ESS-05,완도 ESS-05,완도군,1112.0,1072.7,0.965,49.1,OK,0,0,OK,1,8,0,0,SYNTHETIC_LOG
2025-03-26 16:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,22.2,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 17:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,71.8,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 18:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,48.7,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 19:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,49.0,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 20:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,51.6,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 21:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,77.2,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 22:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,44.8,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-26 23:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,42.3,OK,0,0,OK,1,0,0,0,SYNTHETIC_LOG
2025-03-27 00:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,64.0,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 01:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,47.5,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 02:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,61.6,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 03:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,67.2,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 04:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,50.6,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 05:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,68.3,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 06:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,79.6,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 07:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,76.7,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 08:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,77.4,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 09:00:00,WD-ESS-05,완도 ESS-05,완도군,1367.1,1296.7,0.949,55.8,OK,0,0,OK,0,2,0,0,SYNTHETIC_LOG
2025-03-27 10:00:00,WD-ESS-05,완도 ESS-05,완도군,2212.2,,,60.4,MISSING,0,0,MISSING,0,3,1,0,SYNTHETIC_LOG
2025-03-27 11:00:00,WD-ESS-05,완도 ESS-05,완도군,1160.5,1281.0,1.104,87.5,OK,0,0,OK,0,7,0,0,SYNTHETIC_LOG
2025-03-27 12:00:00,WD-ESS-05,완도 ESS-05,완도군,1782.0,1714.2,0.962,58.5,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 13:00:00,WD-ESS-05,완도 ESS-05,완도군,1177.1,1091.1,0.927,50.7,OK,0,0,OK,0,4,0,0,SYNTHETIC_LOG
2025-03-27 14:00:00,WD-ESS-05,완도 ESS-05,완도군,1068.5,1136.8,1.064,55.6,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 15:00:00,WD-ESS-05,완도 ESS-05,완도군,2057.8,1587.2,0.771,19.3,OK,0,0,OK,0,0,1,1,SYNTHETIC_LOG
2025-03-27 16:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,39.7,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 17:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,32.0,MISSING,0,0,MISSING,0,0,0,0,SYNTHETIC_LOG
2025-03-27 18:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,31.1,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 19:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,56.2,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 20:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,47.1,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 21:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,76.5,MISSING,0,0,MISSING,0,0,0,0,SYNTHETIC_LOG
2025-03-27 22:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,48.7,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-27 23:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,52.2,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-28 00:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,57.5,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-28 01:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,67.1,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-28 02:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,45.2,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-28 03:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,73.8,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-28 04:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,72.8,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-28 05:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,34.3,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-28 06:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,34.2,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-28 07:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,50.3,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-28 08:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,80.9,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-28 09:00:00,WD-ESS-05,완도 ESS-05,완도군,2039.7,,,24.8,MISSING,0,0,MISSING,0,1,1,0,SYNTHETIC_LOG
2025-03-28 10:00:00,WD-ESS-05,완도 ESS-05,완도군,1117.4,,,9.3,MISSING,0,0,MISSING,0,5,1,1,SYNTHETIC_LOG
2025-03-28 11:00:00,WD-ESS-05,완도 ESS-05,완도군,1836.2,,,77.8,MISSING,0,0,MISSING,0,0,1,0,SYNTHETIC_LOG
2025-03-28 12:00:00,WD-ESS-05,완도 ESS-05,완도군,1847.1,1170.8,0.634,44.4,OK,0,0,OK,0,3,1,0,SYNTHETIC_LOG
2025-03-28 13:00:00,WD-ESS-05,완도 ESS-05,완도군,1668.0,1499.3,0.899,35.3,OK,0,0,OK,0,4,0,0,SYNTHETIC_LOG
2025-03-28 14:00:00,WD-ESS-05,완도 ESS-05,완도군,2193.4,1981.0,0.903,29.9,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-28 15:00:00,WD-ESS-05,완도 ESS-05,완도군,1173.1,1245.3,1.062,23.3,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
2025-03-28 16:00:00,WD-ESS-05,완도 ESS-05,완도군,0.0,0.0,1.0,55.3,OK,0,0,OK,0,0,0,0,SYNTHETIC_LOG
